                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.0803,                 3.9937,                 4.2621,                0.00278,                    0.3,                0.00441,                0.00136,                 3.5533,                  3.953,                 4.1588,                  2e-05,                  2e-05,                  2e-05
